customer_id,abm_credit_amount,abm_credit_count,abm_debit_amount,abm_debit_count,card_credit_amount,card_credit_count,card_debit_amount,card_debit_count,cheque_credit_amount,cheque_credit_count,cheque_debit_amount,cheque_debit_count,eft_credit_amount,eft_credit_count,eft_debit_amount,eft_debit_count,emt_credit_amount,emt_credit_count,emt_debit_amount,emt_debit_count,wire_credit_amount,wire_credit_count,wire_debit_amount,wire_debit_count
SYNCID0000000125,0.0,0.0,0.0,0.0,0.0,0.0,49.35,1.0,106641.34,11.0,43885.48,11.0,73415.28,11.0,205308.37999999998,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000126,0.0,0.0,0.0,0.0,687.51,1.0,4633.76,27.0,2936.64,2.0,1611.4299999999998,3.0,298179.3,6.0,43343.86,25.0,13459.640000000001,35.0,16833.25,19.0,0.0,0.0,0.0,0.0
SYNCID0000000127,0.0,0.0,0.0,0.0,2014.84,1.0,670.0500000000001,6.0,3402.04,2.0,960.0,1.0,51355.49,21.0,108991.14000000001,19.0,0.0,0.0,7938.420000000001,6.0,0.0,0.0,0.0,0.0
SYNCID0000000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257803.66000000006,189.0,216027.3,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000129,57247.200000000004,14.0,7955.129999999999,16.0,0.0,0.0,8314.99,57.0,417.08,1.0,2238.37,1.0,1420.62,3.0,0.0,0.0,256.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000131,849.0699999999999,2.0,0.0,0.0,1802.7900000000002,3.0,9564.77,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000132,0.0,0.0,0.0,0.0,2347.92,1.0,3129.76,17.0,1702.6899999999998,2.0,6315.950000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20228.140000000003,8.0,55101.36000000001,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.27,1.0,0.0,0.0,34.8,1.0,2294.2200000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000135,0.0,0.0,0.0,0.0,39.82,1.0,19.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.04,1.0,568.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450991.71,256.0,589886.03,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7904.06,7.0,122566.71,13.0,116161.39,2.0,8785.99,2.0,1043.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.81,1.0,994.0,2.0,0.0,0.0,31.34,1.0,21754.8,29.0,13625.029999999999,15.0,0.0,0.0,0.0,0.0
SYNCID0000000140,0.0,0.0,0.0,0.0,0.0,0.0,8335.890000000001,34.0,2225.73,6.0,5342.7699999999995,4.0,0.0,0.0,0.0,0.0,1597.98,1.0,4380.0,6.0,0.0,0.0,0.0,0.0
SYNCID0000000141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23889.93,16.0,38149.62000000001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000142,0.0,0.0,0.0,0.0,9819.99,9.0,59791.630000000005,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000143,0.0,0.0,0.0,0.0,25001.09,3.0,3351.8799999999997,30.0,97365.94,10.0,26510.96,13.0,42021.56999999999,20.0,26980.11,24.0,32282.75,16.0,85047.73000000001,66.0,0.0,0.0,0.0,0.0
SYNCID0000000144,6427.37,3.0,1047.69,1.0,0.0,0.0,940.74,8.0,543580.1799999999,168.0,1293212.67,230.0,75516.45999999999,6.0,3601.7999999999997,5.0,19971.120000000003,48.0,42933.72000000001,41.0,0.0,0.0,0.0,0.0
SYNCID0000000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17666.86,7.0,252326.09,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136813.91000000003,39.0,521024.52000000014,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26383.01,10.0,95587.24999999999,4.0,0.0,0.0,39569.9,6.0,22173.370000000003,10.0,54390.57,48.0,0.0,0.0,0.0,0.0
SYNCID0000000148,726.98,1.0,0.0,0.0,0.0,0.0,1198.69,4.0,61306.15,5.0,32508.870000000003,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000149,10420.89,6.0,0.0,0.0,0.0,0.0,4412.570000000001,15.0,15444.720000000001,6.0,490913.26999999996,9.0,86616.73,16.0,0.0,0.0,11074.46,7.0,35935.91000000001,46.0,0.0,0.0,0.0,0.0
SYNCID0000000150,0.0,0.0,0.0,0.0,164674.32,2.0,973.07,13.0,0.0,0.0,0.0,0.0,46828.02,22.0,14009.15,6.0,2981.01,1.0,13031.95,8.0,0.0,0.0,0.0,0.0
SYNCID0000000151,0.0,0.0,0.0,0.0,0.0,0.0,2733.1,9.0,21291.72,8.0,28596.77,8.0,13925.260000000004,19.0,25801.19,11.0,0.0,0.0,10844.92,7.0,0.0,0.0,0.0,0.0
SYNCID0000000152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.88,1.0,107.99,1.0,0.0,0.0,0.0,0.0
SYNCID0000000153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.16,1.0,20354.68,7.0,278934.06,49.0,83580.40000000001,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.69,1.0,13241.35,2.0,17182.44,4.0,10022.19,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13825.16,1.0
SYNCID0000000155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12401.490000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19415.91,20.0,57206.23,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15863.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000159,0.0,0.0,0.0,0.0,0.0,0.0,8505.390000000001,27.0,59407.33,14.0,380247.87,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21527.989999999998,2.0,1535.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38590.66000000001,5.0,0.0,0.0,1003.42,3.0,5126.01,8.0,0.0,0.0,0.0,0.0
SYNCID0000000162,8665.689999999999,4.0,3995.77,8.0,34145.67,15.0,90900.73999999999,418.0,0.0,0.0,0.0,0.0,0.0,0.0,700.05,3.0,14278.800000000001,16.0,5336.87,8.0,0.0,0.0,0.0,0.0
SYNCID0000000163,0.0,0.0,0.0,0.0,0.0,0.0,7570.22,42.0,784.55,1.0,29738.800000000003,2.0,39453.149999999994,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100648.18,8.0,594954.7599999999,114.0,287924.13,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000165,9890.74,3.0,2835.4299999999994,3.0,756.13,1.0,28749.19,114.0,0.0,0.0,0.0,0.0,242286.84999999998,80.0,541746.27,56.0,0.0,0.0,530.8,1.0,0.0,0.0,0.0,0.0
SYNCID0000000166,0.0,0.0,1073.68,1.0,0.0,0.0,14202.709999999997,41.0,0.0,0.0,0.0,0.0,2140.4,2.0,133.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000167,0.0,0.0,0.0,0.0,4303.650000000001,2.0,44246.98,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000169,0.0,0.0,0.0,0.0,0.0,0.0,2464.51,6.0,864.04,1.0,0.0,0.0,298.89,1.0,519.0699999999999,2.0,14906.789999999999,14.0,14017.429999999998,11.0,0.0,0.0,0.0,0.0
SYNCID0000000170,0.0,0.0,0.0,0.0,0.0,0.0,5278.780000000001,13.0,0.0,0.0,0.0,0.0,61956.75000000001,28.0,35319.479999999996,4.0,589.02,3.0,1173.2,2.0,0.0,0.0,0.0,0.0
SYNCID0000000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160743.00999999998,42.0,292466.66000000003,83.0,1694.31,5.0,2735.31,4.0,3098.26,1.0,2104.4,1.0,0.0,0.0,0.0,0.0
SYNCID0000000173,210.23,1.0,0.0,0.0,2131.57,1.0,151510.80999999997,31.0,0.0,0.0,36083.729999999996,3.0,4185.36,3.0,7409.29,4.0,24509.03,50.0,55821.99999999999,53.0,0.0,0.0,0.0,0.0
SYNCID0000000174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21473.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129952.74,36.0,145384.98999999996,52.0,2144446.42,172.0,221024.46999999997,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000177,1071.05,1.0,0.0,0.0,131.87,1.0,2455.91,8.0,50182.84999999999,14.0,43966.200000000004,17.0,114327.71,29.0,26232.5,15.0,5089.37,3.0,5014.009999999999,7.0,0.0,0.0,0.0,0.0
SYNCID0000000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17387.75,4.0,1589.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.4599999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.05,1.0,4284.79,2.0,11783.560000000003,12.0,79298.81000000001,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000181,0.0,0.0,0.0,0.0,0.0,0.0,38.62,2.0,0.0,0.0,0.0,0.0,307.33,1.0,8.379999999999999,2.0,860.9300000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000182,0.0,0.0,0.0,0.0,0.0,0.0,21.26,1.0,0.0,0.0,0.0,0.0,47451.44,39.0,102249.20999999999,40.0,3501.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000183,0.0,0.0,0.0,0.0,0.0,0.0,1325.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000184,15138.590000000002,10.0,7425.46,12.0,2868.64,2.0,30123.269999999997,95.0,16961.39,7.0,13583.73,7.0,361.41,1.0,4437.69,2.0,5963.08,8.0,11460.48,12.0,0.0,0.0,0.0,0.0
SYNCID0000000185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4347.01,7.0,38138.96,27.0,39511.14000000001,17.0,4292.879999999999,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.39,1.0,3147.8999999999996,2.0,1579.13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.51,1.0
SYNCID0000000187,0.0,0.0,0.0,0.0,0.0,0.0,8.13,1.0,3082.78,4.0,156.86,1.0,0.0,0.0,0.0,0.0,252.07999999999998,2.0,852.33,1.0,0.0,0.0,0.0,0.0
SYNCID0000000188,0.0,0.0,0.0,0.0,103789.23,3.0,46387.869999999995,181.0,66951.45,15.0,58694.38999999999,28.0,15679.339999999998,21.0,95066.11000000002,26.0,971.98,4.0,5100.71,3.0,0.0,0.0,0.0,0.0
SYNCID0000000189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10151.509999999998,10.0,37154.14,13.0,2993.81,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000191,0.0,0.0,0.0,0.0,237.12,1.0,55741.64999999999,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000192,2183.51,2.0,3915.5999999999995,7.0,4691.99,7.0,37482.759999999995,163.0,30949.940000000002,9.0,623832.37,17.0,0.0,0.0,918.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.12,4.0,182.82,2.0,0.0,0.0,0.0,0.0
SYNCID0000000194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.08,1.0,52.27,1.0,76864.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9596.9,5.0,325688.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9503.48,8.0,39292.659999999996,14.0,10867.179999999998,17.0,12921.169999999998,9.0,0.0,0.0,0.0,0.0
SYNCID0000000197,944.9000000000001,2.0,2442.4300000000003,5.0,0.0,0.0,5064.75,28.0,1158.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,213.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000198,50416.22,4.0,1256.3700000000001,7.0,0.0,0.0,522.99,4.0,118743.79000000001,14.0,18786.23,9.0,307329.38,170.0,739883.46,180.0,1212.0300000000002,8.0,10189.92,7.0,0.0,0.0,0.0,0.0
SYNCID0000000199,0.0,0.0,0.0,0.0,3208.4900000000002,3.0,32739.219999999998,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264.65,4.0,421.59,1.0,0.0,0.0,0.0,0.0
SYNCID0000000201,0.0,0.0,0.0,0.0,0.0,0.0,10.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000202,0.0,0.0,0.0,0.0,2242.06,4.0,23973.970000000005,118.0,0.0,0.0,0.0,0.0,44025.990000000005,21.0,65803.56,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3542.19,3.0,40642.47,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000204,0.0,0.0,0.0,0.0,0.0,0.0,6746.83,32.0,12780.7,2.0,13176.24,4.0,5717.73,8.0,3693.0800000000004,6.0,1317.31,2.0,1707.49,2.0,0.0,0.0,0.0,0.0
SYNCID0000000205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.37,2.0,224083.15000000005,65.0,190951.26999999996,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000207,0.0,0.0,0.0,0.0,0.0,0.0,2744.74,26.0,30214.920000000006,7.0,8636.07,11.0,3454.3599999999997,10.0,21976.850000000002,18.0,5148.2699999999995,10.0,2730.03,6.0,0.0,0.0,0.0,0.0
SYNCID0000000208,0.0,0.0,0.0,0.0,3888.71,2.0,36785.979999999996,152.0,0.0,0.0,0.0,0.0,20272.699999999997,30.0,192574.68000000002,10.0,13643.330000000002,20.0,27179.89,30.0,0.0,0.0,0.0,0.0
SYNCID0000000209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26649.97,12.0,4771.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644316.88,16.0,4470203.889999999,37.0,77810.91,16.0,196488.10000000003,23.0,0.0,0.0,0.0,0.0,0.0,0.0,79096.87,2.0
SYNCID0000000211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351.99,4.0,6339.63,19.0,1545.77,5.0,61792.23999999999,10.0,7110.830000000001,29.0,341.14,2.0,0.0,0.0,0.0,0.0
SYNCID0000000212,1128.31,2.0,6123.4800000000005,6.0,31.3,1.0,3153.06,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000213,1766.27,1.0,0.0,0.0,1472.2,3.0,8136.500000000001,39.0,0.0,0.0,239.35,1.0,686782.3899999999,120.0,288913.31,136.0,14097.69,3.0,3273.27,5.0,0.0,0.0,0.0,0.0
SYNCID0000000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861741.01,7.0,2609.81,1.0,1025.52,2.0,1016.4699999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.78,4.0,47643.05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000216,0.0,0.0,0.0,0.0,0.0,0.0,4798.159999999999,6.0,0.0,0.0,0.0,0.0,18771.66,7.0,5294.030000000001,7.0,555.8,3.0,2428.45,2.0,0.0,0.0,0.0,0.0
SYNCID0000000217,0.0,0.0,0.0,0.0,24284.06,3.0,9813.949999999997,61.0,0.0,0.0,0.0,0.0,571.57,2.0,98337.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000219,0.0,0.0,0.0,0.0,0.0,0.0,1594.0099999999998,7.0,821742.16,100.0,242306.13,79.0,5754308.91,89.0,823238.2,95.0,799.42,2.0,23298.76,17.0,0.0,0.0,0.0,0.0
SYNCID0000000220,416.8,1.0,215.29,1.0,1071.77,1.0,10656.71,70.0,0.0,0.0,469.9,1.0,61027.57,9.0,378706.4199999999,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000221,0.0,0.0,0.0,0.0,1283.26,1.0,3532.32,27.0,0.0,0.0,749.03,2.0,304.08,2.0,55372.24,1.0,6451.91,10.0,15258.91,16.0,0.0,0.0,0.0,0.0
SYNCID0000000222,0.0,0.0,0.0,0.0,0.0,0.0,12.44,1.0,0.0,0.0,0.0,0.0,32033.980000000007,21.0,5543.4800000000005,11.0,0.0,0.0,0.0,0.0,0.0,0.0,598947.85,1.0
SYNCID0000000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23520.05,6.0,160079.91,7.0,2500.46,4.0,334.14,2.0,2032.02,2.0,12223.54,10.0,0.0,0.0,0.0,0.0
SYNCID0000000224,0.0,0.0,0.0,0.0,375.31,1.0,2035.4,26.0,0.0,0.0,0.0,0.0,36188.07000000001,9.0,4482.93,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.72,1.0,5467.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9879.470000000001,11.0,2063.2200000000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6075.530000000001,5.0,408.78,1.0,59773.740000000005,50.0,39478.33,27.0,262274.05,1.0,0.0,0.0
SYNCID0000000228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66207.47,20.0,109465.18000000002,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000231,0.0,0.0,0.0,0.0,741.11,2.0,37185.61,117.0,0.0,0.0,0.0,0.0,236959.39,41.0,242194.87,78.0,29037.939999999995,24.0,61008.24,41.0,0.0,0.0,0.0,0.0
SYNCID0000000232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31168.22,3.0,27241.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000233,15465.31,4.0,186.41000000000003,2.0,46.05,1.0,43176.18000000001,125.0,11162.29,3.0,0.0,0.0,46587.229999999996,27.0,86821.5,26.0,0.0,0.0,692.45,2.0,0.0,0.0,0.0,0.0
SYNCID0000000234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.19,1.0,0.0,0.0
SYNCID0000000235,0.0,0.0,0.0,0.0,0.0,0.0,48.74,1.0,0.0,0.0,0.0,0.0,39783.06,23.0,11675.05,8.0,15870.560000000001,14.0,21017.64,18.0,0.0,0.0,0.0,0.0
SYNCID0000000236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113887.15999999999,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000237,0.0,0.0,0.0,0.0,923.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99484.17,10.0,35348.58,15.0,215.47,1.0,10569.26,8.0,0.0,0.0,0.0,0.0
SYNCID0000000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16540.51,1.0,14001.12,7.0,201067.72,2.0,10657.58,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221234.24000000005,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000241,0.0,0.0,216.3,1.0,1771.5,1.0,566.45,6.0,0.0,0.0,493.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14311.21,3.0
SYNCID0000000242,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0,491.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000243,0.0,0.0,311.89,1.0,5555.26,2.0,5677.16,10.0,0.0,0.0,0.0,0.0,75757.56,24.0,399573.95000000007,71.0,1038.37,1.0,13104.12,9.0,0.0,0.0,0.0,0.0
SYNCID0000000244,0.0,0.0,0.0,0.0,0.0,0.0,4330.169999999999,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000245,0.0,0.0,0.0,0.0,0.0,0.0,3946.97,27.0,8766.51,3.0,0.0,0.0,276.79,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4954.48,7.0,13984.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4504.09,1.0,42548.88,7.0,68065.45999999999,7.0,11009.109999999999,18.0,30185.140000000003,31.0,0.0,0.0,0.0,0.0
SYNCID0000000248,0.0,0.0,0.0,0.0,14462.13,2.0,11312.580000000002,33.0,0.0,0.0,0.0,0.0,20099.18,4.0,1165.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.44,1.0,30034.52,4.0,8650.14,2.0,1791.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000250,108.67,1.0,1070.14,1.0,0.0,0.0,9857.6,46.0,0.0,0.0,21786.8,1.0,15127.06,5.0,6921.949999999999,6.0,3721.5,4.0,34115.02999999999,20.0,0.0,0.0,0.0,0.0
SYNCID0000000251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.29,1.0,775.86,2.0,24355.279999999995,3.0,9.61,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
