customer_id,abm_high_value_count,emt_high_value_count,card_high_value_count,wire_high_value_count,eft_high_value_count,cheque_high_value_count
SYNCID0000001076,2.0,0.0,20.0,0.0,16.0,2.0
SYNCID0000003481,2.0,0.0,12.0,0.0,14.0,0.0
SYNCID0000003493,2.0,0.0,2.0,0.0,14.0,0.0
SYNCID0000003528,2.0,6.0,4.0,0.0,22.0,12.0
SYNCID0000003708,2.0,2.0,14.0,0.0,10.0,4.0
SYNCID0000004579,2.0,0.0,6.0,0.0,4.0,2.0
SYNCID0000005858,2.0,0.0,8.0,0.0,0.0,10.0
SYNCID0000006310,2.0,8.0,2.0,0.0,12.0,2.0
SYNCID0000006388,2.0,0.0,4.0,0.0,2.0,2.0
SYNCID0000006433,2.0,8.0,2.0,2.0,4.0,6.0
SYNCID0000007598,2.0,0.0,4.0,0.0,0.0,0.0
SYNCID0000008303,2.0,2.0,14.0,2.0,2.0,4.0
SYNCID0000008786,2.0,4.0,16.0,0.0,14.0,8.0
SYNCID0000009435,2.0,0.0,4.0,0.0,10.0,8.0
SYNCID0000009645,2.0,0.0,8.0,0.0,8.0,0.0
SYNCID0000009912,2.0,2.0,12.0,0.0,4.0,4.0
SYNCID0000010915,2.0,6.0,12.0,0.0,4.0,0.0
SYNCID0000011246,2.0,4.0,8.0,0.0,4.0,0.0
SYNCID0000011532,2.0,0.0,14.0,0.0,6.0,10.0
SYNCID0000012760,2.0,4.0,8.0,0.0,8.0,2.0
SYNCID0000012818,2.0,6.0,2.0,2.0,8.0,2.0
SYNCID0000013280,2.0,6.0,2.0,0.0,2.0,8.0
SYNCID0000013397,2.0,4.0,12.0,0.0,24.0,2.0
SYNCID0000013459,2.0,4.0,18.0,0.0,18.0,0.0
SYNCID0000013606,2.0,8.0,14.0,0.0,8.0,6.0
SYNCID0000013756,2.0,4.0,10.0,0.0,14.0,6.0
SYNCID0000013817,2.0,4.0,12.0,0.0,18.0,0.0
SYNCID0000014504,2.0,0.0,16.0,0.0,0.0,0.0
SYNCID0000014710,2.0,0.0,22.0,0.0,18.0,2.0
SYNCID0000015764,2.0,2.0,10.0,0.0,20.0,8.0
SYNCID0000016082,2.0,6.0,12.0,0.0,18.0,4.0
SYNCID0000000329,2.0,4.0,4.0,0.0,0.0,6.0
SYNCID0000001006,2.0,2.0,22.0,0.0,4.0,0.0
SYNCID0000001143,2.0,6.0,16.0,0.0,10.0,2.0
SYNCID0000001314,2.0,8.0,16.0,0.0,0.0,0.0
SYNCID0000001780,2.0,4.0,20.0,0.0,8.0,6.0
SYNCID0000002310,2.0,8.0,4.0,0.0,6.0,4.0
SYNCID0000004684,2.0,6.0,20.0,0.0,10.0,0.0
SYNCID0000004804,2.0,0.0,18.0,0.0,0.0,0.0
SYNCID0000005126,2.0,8.0,8.0,0.0,2.0,0.0
SYNCID0000009565,2.0,0.0,34.0,0.0,6.0,2.0
SYNCID0000009962,2.0,0.0,4.0,0.0,10.0,6.0
SYNCID0000010506,2.0,0.0,14.0,0.0,4.0,4.0
SYNCID0000014700,2.0,2.0,8.0,0.0,6.0,0.0
SYNCID0000016385,2.0,8.0,6.0,0.0,0.0,0.0
SYNCID0000001728,2.0,0.0,8.0,0.0,16.0,0.0
SYNCID0000001754,2.0,4.0,6.0,0.0,22.0,4.0
SYNCID0000003089,2.0,4.0,12.0,0.0,6.0,6.0
SYNCID0000003198,2.0,0.0,16.0,0.0,26.0,8.0
SYNCID0000003628,2.0,2.0,6.0,0.0,2.0,2.0
SYNCID0000004807,2.0,0.0,8.0,0.0,8.0,10.0
SYNCID0000005003,2.0,0.0,16.0,0.0,18.0,2.0
SYNCID0000006099,2.0,2.0,10.0,0.0,36.0,4.0
SYNCID0000006423,2.0,0.0,2.0,0.0,38.0,0.0
SYNCID0000006534,2.0,2.0,14.0,0.0,22.0,4.0
SYNCID0000007113,2.0,4.0,10.0,0.0,6.0,8.0
SYNCID0000007628,2.0,6.0,22.0,0.0,6.0,2.0
SYNCID0000008003,2.0,2.0,6.0,0.0,4.0,4.0
SYNCID0000008037,2.0,2.0,12.0,0.0,26.0,4.0
SYNCID0000008571,2.0,4.0,14.0,0.0,6.0,8.0
SYNCID0000010047,2.0,0.0,10.0,0.0,0.0,2.0
SYNCID0000011438,2.0,4.0,8.0,0.0,8.0,8.0
SYNCID0000011551,2.0,0.0,0.0,0.0,8.0,8.0
SYNCID0000011754,2.0,0.0,10.0,0.0,8.0,10.0
SYNCID0000011781,2.0,6.0,16.0,0.0,10.0,6.0
SYNCID0000012018,2.0,4.0,10.0,0.0,16.0,8.0
SYNCID0000012480,2.0,4.0,6.0,0.0,34.0,8.0
SYNCID0000012884,2.0,8.0,2.0,0.0,8.0,4.0
SYNCID0000013499,2.0,6.0,16.0,0.0,22.0,4.0
SYNCID0000013572,2.0,4.0,12.0,0.0,4.0,8.0
SYNCID0000014088,2.0,2.0,14.0,0.0,2.0,6.0
SYNCID0000014764,2.0,2.0,14.0,0.0,16.0,4.0
SYNCID0000014809,2.0,2.0,4.0,0.0,18.0,2.0
SYNCID0000014915,2.0,4.0,18.0,0.0,16.0,8.0
SYNCID0000015117,2.0,2.0,16.0,0.0,18.0,8.0
SYNCID0000015265,2.0,4.0,16.0,0.0,26.0,2.0
SYNCID0000016048,2.0,4.0,6.0,0.0,16.0,10.0
SYNCID0000016893,2.0,0.0,2.0,0.0,12.0,2.0
SYNCID0000000059,2.0,0.0,4.0,0.0,0.0,6.0
SYNCID0000000148,2.0,0.0,4.0,0.0,0.0,8.0
SYNCID0000000397,2.0,0.0,10.0,0.0,20.0,6.0
SYNCID0000000479,2.0,4.0,2.0,0.0,24.0,2.0
SYNCID0000002547,2.0,0.0,12.0,0.0,0.0,4.0
SYNCID0000002700,2.0,4.0,14.0,0.0,0.0,2.0
SYNCID0000004404,2.0,0.0,10.0,0.0,0.0,14.0
SYNCID0000004617,2.0,6.0,6.0,0.0,8.0,8.0
SYNCID0000005336,2.0,0.0,14.0,0.0,0.0,4.0
SYNCID0000006175,2.0,0.0,16.0,0.0,4.0,10.0
SYNCID0000006329,2.0,4.0,14.0,0.0,0.0,0.0
SYNCID0000006642,2.0,0.0,20.0,0.0,12.0,10.0
SYNCID0000006868,2.0,0.0,14.0,0.0,0.0,4.0
SYNCID0000008017,2.0,0.0,18.0,0.0,2.0,2.0
SYNCID0000008096,2.0,0.0,14.0,0.0,18.0,2.0
SYNCID0000009995,2.0,0.0,10.0,0.0,12.0,4.0
SYNCID0000010736,2.0,2.0,14.0,0.0,12.0,14.0
SYNCID0000013351,2.0,0.0,2.0,0.0,0.0,8.0
SYNCID0000014091,2.0,4.0,12.0,0.0,4.0,6.0
SYNCID0000014647,2.0,4.0,8.0,0.0,0.0,2.0
SYNCID0000014853,2.0,6.0,12.0,0.0,4.0,2.0
SYNCID0000015279,2.0,0.0,6.0,0.0,12.0,8.0
SYNCID0000015901,2.0,2.0,6.0,0.0,14.0,14.0
SYNCID0000015997,2.0,4.0,6.0,0.0,16.0,8.0
SYNCID0000016352,2.0,4.0,14.0,0.0,10.0,8.0
SYNCID0000000299,2.0,0.0,24.0,0.0,8.0,6.0
SYNCID0000000337,2.0,2.0,10.0,0.0,0.0,4.0
SYNCID0000000388,2.0,4.0,18.0,0.0,2.0,0.0
SYNCID0000000394,2.0,2.0,14.0,0.0,0.0,0.0
SYNCID0000000427,2.0,0.0,14.0,0.0,0.0,0.0
SYNCID0000000614,2.0,2.0,18.0,0.0,0.0,4.0
SYNCID0000001026,2.0,0.0,14.0,0.0,4.0,0.0
SYNCID0000001236,2.0,0.0,16.0,0.0,14.0,10.0
SYNCID0000001419,2.0,8.0,22.0,0.0,0.0,0.0
SYNCID0000001515,2.0,0.0,18.0,0.0,0.0,4.0
SYNCID0000001746,2.0,6.0,12.0,0.0,8.0,0.0
SYNCID0000001815,2.0,0.0,22.0,0.0,12.0,6.0
SYNCID0000001876,2.0,0.0,10.0,0.0,10.0,2.0
SYNCID0000002353,2.0,4.0,22.0,0.0,10.0,0.0
SYNCID0000002391,2.0,0.0,10.0,0.0,8.0,0.0
SYNCID0000002405,2.0,4.0,4.0,0.0,8.0,2.0
SYNCID0000002496,2.0,0.0,20.0,0.0,8.0,8.0
SYNCID0000002695,2.0,0.0,10.0,0.0,4.0,0.0
SYNCID0000002905,2.0,6.0,14.0,0.0,10.0,0.0
SYNCID0000003126,2.0,4.0,2.0,0.0,0.0,2.0
SYNCID0000003558,2.0,0.0,14.0,0.0,0.0,0.0
SYNCID0000003684,2.0,0.0,12.0,0.0,6.0,0.0
SYNCID0000003916,2.0,4.0,2.0,0.0,6.0,4.0
SYNCID0000004306,2.0,0.0,12.0,0.0,0.0,0.0
SYNCID0000004337,2.0,4.0,12.0,0.0,14.0,0.0
SYNCID0000004338,2.0,2.0,12.0,0.0,8.0,0.0
SYNCID0000004373,2.0,6.0,6.0,0.0,2.0,0.0
SYNCID0000004576,2.0,0.0,16.0,0.0,0.0,6.0
SYNCID0000004717,2.0,8.0,12.0,0.0,0.0,6.0
SYNCID0000004752,2.0,2.0,16.0,0.0,10.0,6.0
SYNCID0000004884,2.0,2.0,14.0,0.0,10.0,4.0
SYNCID0000004914,2.0,0.0,10.0,0.0,2.0,6.0
SYNCID0000004926,2.0,2.0,4.0,0.0,4.0,0.0
SYNCID0000005128,2.0,2.0,14.0,0.0,12.0,0.0
SYNCID0000005521,2.0,0.0,18.0,0.0,0.0,4.0
SYNCID0000005594,2.0,0.0,14.0,0.0,10.0,6.0
SYNCID0000005881,2.0,2.0,14.0,0.0,4.0,0.0
SYNCID0000005893,2.0,0.0,24.0,0.0,6.0,6.0
SYNCID0000005899,2.0,6.0,6.0,0.0,4.0,2.0
SYNCID0000006164,2.0,0.0,22.0,0.0,0.0,0.0
SYNCID0000006271,2.0,6.0,6.0,0.0,6.0,6.0
SYNCID0000006429,2.0,2.0,18.0,0.0,10.0,0.0
SYNCID0000006517,2.0,0.0,6.0,0.0,0.0,0.0
SYNCID0000006746,2.0,6.0,6.0,0.0,2.0,0.0
SYNCID0000006774,2.0,6.0,2.0,0.0,12.0,0.0
SYNCID0000006822,2.0,6.0,4.0,0.0,4.0,0.0
SYNCID0000006910,2.0,4.0,16.0,0.0,6.0,0.0
SYNCID0000007028,2.0,2.0,8.0,0.0,8.0,0.0
SYNCID0000007038,2.0,0.0,14.0,0.0,6.0,6.0
SYNCID0000007098,2.0,0.0,2.0,0.0,8.0,0.0
SYNCID0000007114,2.0,0.0,14.0,0.0,6.0,8.0
SYNCID0000007172,2.0,4.0,20.0,0.0,4.0,4.0
SYNCID0000007250,2.0,2.0,2.0,0.0,6.0,8.0
SYNCID0000007540,2.0,2.0,4.0,0.0,4.0,6.0
SYNCID0000007576,2.0,0.0,0.0,0.0,0.0,2.0
SYNCID0000007593,2.0,6.0,14.0,0.0,2.0,4.0
SYNCID0000007809,2.0,0.0,18.0,0.0,0.0,2.0
SYNCID0000007906,2.0,0.0,14.0,0.0,8.0,10.0
SYNCID0000007949,2.0,2.0,12.0,0.0,8.0,0.0
SYNCID0000008207,2.0,0.0,16.0,0.0,8.0,0.0
SYNCID0000008372,2.0,2.0,4.0,0.0,2.0,2.0
SYNCID0000008584,2.0,0.0,16.0,0.0,0.0,0.0
SYNCID0000009210,2.0,4.0,2.0,0.0,0.0,4.0
SYNCID0000009366,2.0,0.0,14.0,0.0,10.0,6.0
SYNCID0000009797,2.0,6.0,4.0,0.0,10.0,0.0
SYNCID0000009820,2.0,0.0,18.0,0.0,12.0,4.0
SYNCID0000010109,2.0,0.0,12.0,0.0,0.0,0.0
SYNCID0000010362,2.0,0.0,20.0,0.0,6.0,6.0
SYNCID0000010474,2.0,4.0,8.0,0.0,4.0,6.0
SYNCID0000010477,2.0,4.0,14.0,0.0,4.0,4.0
SYNCID0000011024,2.0,0.0,10.0,0.0,0.0,0.0
SYNCID0000011030,2.0,4.0,8.0,0.0,10.0,0.0
SYNCID0000011039,2.0,0.0,12.0,0.0,10.0,4.0
SYNCID0000011336,2.0,0.0,22.0,0.0,0.0,2.0
SYNCID0000011516,2.0,0.0,16.0,0.0,14.0,4.0
SYNCID0000011523,2.0,0.0,12.0,0.0,0.0,0.0
SYNCID0000011525,2.0,4.0,20.0,0.0,6.0,6.0
SYNCID0000011557,2.0,0.0,22.0,0.0,10.0,4.0
SYNCID0000011585,2.0,2.0,22.0,0.0,16.0,0.0
SYNCID0000011652,2.0,0.0,8.0,0.0,0.0,6.0
SYNCID0000012011,2.0,0.0,16.0,0.0,8.0,2.0
SYNCID0000012095,2.0,0.0,8.0,0.0,18.0,4.0
SYNCID0000012258,2.0,0.0,16.0,0.0,10.0,6.0
SYNCID0000012318,2.0,6.0,0.0,0.0,8.0,4.0
SYNCID0000012399,2.0,0.0,10.0,0.0,12.0,4.0
SYNCID0000012438,2.0,0.0,6.0,0.0,8.0,0.0
SYNCID0000012652,2.0,6.0,16.0,0.0,16.0,4.0
SYNCID0000012849,2.0,0.0,14.0,0.0,8.0,10.0
SYNCID0000012906,2.0,0.0,8.0,0.0,12.0,6.0
SYNCID0000013206,2.0,4.0,2.0,0.0,8.0,4.0
SYNCID0000013223,2.0,4.0,4.0,0.0,6.0,4.0
SYNCID0000013745,2.0,0.0,4.0,0.0,0.0,8.0
SYNCID0000013806,2.0,2.0,10.0,0.0,0.0,2.0
SYNCID0000014353,2.0,0.0,8.0,0.0,14.0,4.0
SYNCID0000014447,2.0,0.0,12.0,0.0,6.0,4.0
SYNCID0000014633,2.0,2.0,8.0,0.0,18.0,0.0
SYNCID0000014865,2.0,6.0,8.0,0.0,10.0,4.0
SYNCID0000014933,2.0,2.0,14.0,0.0,6.0,8.0
SYNCID0000015043,2.0,6.0,12.0,0.0,10.0,2.0
SYNCID0000015079,2.0,0.0,18.0,0.0,2.0,4.0
SYNCID0000015208,2.0,4.0,12.0,0.0,4.0,0.0
SYNCID0000015333,2.0,0.0,12.0,0.0,4.0,4.0
SYNCID0000015497,2.0,4.0,6.0,0.0,6.0,2.0
SYNCID0000015538,2.0,4.0,8.0,0.0,10.0,8.0
SYNCID0000016192,2.0,2.0,18.0,0.0,4.0,2.0
SYNCID0000016272,2.0,4.0,12.0,2.0,6.0,8.0
SYNCID0000016388,2.0,4.0,18.0,0.0,6.0,0.0
SYNCID0000016606,2.0,6.0,10.0,0.0,2.0,4.0
SYNCID0000016649,2.0,4.0,20.0,0.0,0.0,6.0
SYNCID0000016866,2.0,0.0,2.0,0.0,0.0,12.0
SYNCID0000000526,2.0,2.0,22.0,0.0,6.0,10.0
SYNCID0000002750,2.0,4.0,14.0,0.0,20.0,2.0
SYNCID0000003226,2.0,4.0,12.0,0.0,10.0,10.0
SYNCID0000003402,2.0,6.0,8.0,0.0,12.0,2.0
SYNCID0000003448,2.0,6.0,8.0,0.0,10.0,8.0
SYNCID0000004033,2.0,2.0,2.0,0.0,12.0,6.0
SYNCID0000004819,2.0,6.0,8.0,0.0,2.0,8.0
SYNCID0000005465,2.0,2.0,14.0,0.0,0.0,4.0
SYNCID0000007151,2.0,2.0,2.0,0.0,6.0,6.0
SYNCID0000009957,2.0,4.0,18.0,0.0,6.0,6.0
SYNCID0000011014,2.0,2.0,16.0,0.0,8.0,14.0
SYNCID0000010461,4.0,4.0,18.0,0.0,12.0,6.0
SYNCID0000011508,4.0,8.0,10.0,0.0,4.0,2.0
SYNCID0000005601,4.0,2.0,14.0,0.0,0.0,16.0
SYNCID0000000754,4.0,0.0,12.0,0.0,0.0,8.0
SYNCID0000015846,4.0,2.0,8.0,0.0,6.0,0.0
SYNCID0000000254,2.0,4.0,12.0,0.0,0.0,6.0
SYNCID0000000165,2.0,2.0,12.0,0.0,2.0,0.0
SYNCID0000000014,2.0,0.0,4.0,0.0,6.0,0.0
SYNCID0000000258,2.0,6.0,10.0,0.0,4.0,6.0
SYNCID0000001472,2.0,6.0,6.0,0.0,4.0,8.0
SYNCID0000000713,2.0,4.0,6.0,0.0,6.0,10.0
SYNCID0000000294,2.0,0.0,8.0,0.0,2.0,2.0
SYNCID0000004347,2.0,4.0,14.0,0.0,8.0,0.0
SYNCID0000004387,2.0,8.0,2.0,0.0,0.0,8.0
SYNCID0000004438,2.0,2.0,2.0,0.0,8.0,6.0
SYNCID0000004634,2.0,0.0,14.0,0.0,0.0,4.0
SYNCID0000007383,2.0,0.0,2.0,0.0,8.0,4.0
SYNCID0000001559,2.0,0.0,4.0,0.0,0.0,8.0
SYNCID0000002357,2.0,4.0,8.0,0.0,4.0,0.0
SYNCID0000000851,2.0,2.0,10.0,0.0,4.0,0.0
SYNCID0000008843,2.0,0.0,8.0,0.0,0.0,12.0
SYNCID0000008580,2.0,0.0,8.0,0.0,4.0,2.0
SYNCID0000008543,2.0,6.0,8.0,0.0,6.0,8.0
SYNCID0000010144,2.0,0.0,10.0,0.0,0.0,6.0
SYNCID0000010207,2.0,4.0,18.0,0.0,6.0,8.0
SYNCID0000010483,2.0,2.0,8.0,0.0,0.0,6.0
SYNCID0000010745,2.0,4.0,12.0,0.0,0.0,4.0
SYNCID0000009617,2.0,0.0,4.0,0.0,4.0,0.0
SYNCID0000012814,2.0,2.0,2.0,0.0,0.0,6.0
SYNCID0000013132,2.0,0.0,2.0,0.0,6.0,2.0
SYNCID0000013839,2.0,2.0,4.0,0.0,6.0,12.0
SYNCID0000013911,2.0,4.0,10.0,0.0,2.0,2.0
SYNCID0000015973,2.0,0.0,14.0,0.0,10.0,0.0
SYNCID0000016134,2.0,0.0,12.0,0.0,2.0,0.0
SYNCID0000016181,2.0,0.0,12.0,0.0,0.0,2.0
SYNCID0000016888,2.0,0.0,8.0,0.0,8.0,14.0
SYNCID0000000243,2.0,8.0,8.0,0.0,12.0,0.0
SYNCID0000000264,2.0,0.0,8.0,0.0,0.0,0.0
SYNCID0000000986,2.0,4.0,12.0,0.0,8.0,16.0
SYNCID0000001414,2.0,8.0,12.0,0.0,0.0,0.0
SYNCID0000001455,2.0,0.0,20.0,0.0,0.0,0.0
SYNCID0000001974,2.0,0.0,6.0,0.0,0.0,0.0
SYNCID0000002019,2.0,0.0,14.0,0.0,8.0,2.0
SYNCID0000002121,2.0,2.0,2.0,0.0,0.0,0.0
SYNCID0000002167,2.0,2.0,18.0,0.0,14.0,8.0
SYNCID0000002245,2.0,4.0,16.0,0.0,4.0,2.0
SYNCID0000002741,2.0,4.0,8.0,0.0,6.0,16.0
SYNCID0000002960,2.0,0.0,14.0,0.0,12.0,6.0
SYNCID0000003136,2.0,2.0,18.0,0.0,14.0,6.0
SYNCID0000003430,2.0,8.0,14.0,0.0,12.0,10.0
SYNCID0000003508,2.0,8.0,10.0,0.0,14.0,6.0
SYNCID0000003998,2.0,2.0,14.0,0.0,4.0,4.0
SYNCID0000004145,2.0,2.0,6.0,0.0,12.0,0.0
SYNCID0000004420,2.0,2.0,10.0,2.0,2.0,2.0
SYNCID0000004573,2.0,4.0,14.0,0.0,4.0,4.0
SYNCID0000005212,2.0,2.0,14.0,0.0,0.0,4.0
SYNCID0000005769,2.0,0.0,22.0,0.0,10.0,6.0
SYNCID0000005779,2.0,6.0,8.0,0.0,8.0,6.0
SYNCID0000005789,2.0,0.0,4.0,0.0,2.0,8.0
SYNCID0000006668,2.0,6.0,18.0,0.0,4.0,4.0
SYNCID0000006712,2.0,0.0,8.0,0.0,0.0,0.0
SYNCID0000006898,2.0,4.0,8.0,0.0,2.0,6.0
SYNCID0000007507,2.0,2.0,12.0,0.0,6.0,0.0
SYNCID0000008029,2.0,2.0,8.0,2.0,6.0,8.0
SYNCID0000008074,2.0,6.0,16.0,0.0,6.0,12.0
SYNCID0000008080,2.0,6.0,12.0,0.0,0.0,0.0
SYNCID0000008409,2.0,2.0,16.0,0.0,0.0,10.0
SYNCID0000008486,2.0,0.0,6.0,0.0,0.0,0.0
SYNCID0000009040,2.0,0.0,8.0,0.0,0.0,4.0
SYNCID0000009309,2.0,0.0,12.0,0.0,8.0,0.0
SYNCID0000009485,2.0,4.0,12.0,0.0,8.0,0.0
SYNCID0000009500,2.0,0.0,14.0,0.0,4.0,0.0
SYNCID0000009523,2.0,0.0,2.0,0.0,4.0,10.0
SYNCID0000010034,2.0,0.0,16.0,0.0,8.0,4.0
SYNCID0000010040,2.0,6.0,10.0,0.0,22.0,0.0
SYNCID0000011509,2.0,0.0,24.0,0.0,8.0,4.0
SYNCID0000011539,2.0,0.0,12.0,0.0,8.0,0.0
SYNCID0000011598,2.0,0.0,4.0,0.0,0.0,0.0
SYNCID0000011885,2.0,4.0,0.0,0.0,4.0,6.0
SYNCID0000012202,2.0,2.0,10.0,0.0,8.0,0.0
SYNCID0000012228,2.0,2.0,14.0,0.0,10.0,4.0
SYNCID0000012294,2.0,4.0,16.0,0.0,2.0,2.0
SYNCID0000012309,2.0,0.0,12.0,0.0,10.0,10.0
SYNCID0000012581,2.0,4.0,12.0,0.0,0.0,0.0
SYNCID0000013241,2.0,4.0,20.0,2.0,4.0,0.0
SYNCID0000013546,2.0,6.0,6.0,0.0,16.0,14.0
SYNCID0000013747,2.0,0.0,2.0,2.0,2.0,12.0
SYNCID0000013888,2.0,2.0,10.0,0.0,0.0,0.0
SYNCID0000014243,2.0,4.0,4.0,0.0,2.0,4.0
SYNCID0000015501,2.0,2.0,4.0,0.0,0.0,0.0
SYNCID0000015678,2.0,2.0,18.0,0.0,4.0,0.0
SYNCID0000015824,2.0,0.0,16.0,0.0,0.0,6.0
SYNCID0000015853,2.0,4.0,2.0,0.0,6.0,4.0
SYNCID0000015906,2.0,0.0,14.0,0.0,12.0,4.0
SYNCID0000015907,2.0,2.0,8.0,0.0,6.0,2.0
SYNCID0000015932,2.0,8.0,4.0,0.0,8.0,10.0
SYNCID0000016045,2.0,10.0,14.0,0.0,4.0,6.0
SYNCID0000016338,2.0,4.0,12.0,0.0,16.0,2.0
SYNCID0000016523,2.0,2.0,10.0,2.0,8.0,14.0
SYNCID0000016550,2.0,6.0,12.0,2.0,8.0,0.0
SYNCID0000016727,2.0,0.0,12.0,0.0,10.0,0.0
SYNCID0000016860,2.0,2.0,14.0,0.0,6.0,0.0
SYNCID0000001686,2.0,2.0,22.0,0.0,0.0,6.0
SYNCID0000003838,2.0,2.0,4.0,0.0,4.0,4.0
SYNCID0000010945,2.0,4.0,16.0,0.0,2.0,4.0
SYNCID0000013008,2.0,2.0,2.0,0.0,10.0,6.0
SYNCID0000017026,2.0,0.0,16.0,0.0,12.0,2.0
SYNCID0000001667,2.0,4.0,4.0,0.0,12.0,4.0
SYNCID0000005842,2.0,6.0,4.0,0.0,14.0,10.0
SYNCID0000005927,2.0,2.0,10.0,0.0,8.0,6.0
SYNCID0000007072,2.0,4.0,14.0,0.0,16.0,4.0
SYNCID0000008715,2.0,6.0,10.0,0.0,4.0,2.0
SYNCID0000011001,2.0,4.0,6.0,0.0,14.0,6.0
SYNCID0000011727,2.0,0.0,16.0,0.0,0.0,14.0
SYNCID0000011911,2.0,2.0,14.0,0.0,10.0,6.0
SYNCID0000012588,2.0,4.0,8.0,0.0,8.0,8.0
SYNCID0000013123,2.0,0.0,12.0,0.0,4.0,2.0
SYNCID0000013528,2.0,4.0,8.0,0.0,0.0,12.0
SYNCID0000013971,2.0,0.0,14.0,0.0,10.0,0.0
SYNCID0000014383,2.0,4.0,8.0,0.0,0.0,12.0
SYNCID0000015297,2.0,4.0,4.0,0.0,4.0,2.0
SYNCID0000015653,2.0,0.0,2.0,0.0,0.0,6.0
SYNCID0000015960,2.0,6.0,10.0,0.0,14.0,2.0
SYNCID0000015974,2.0,6.0,10.0,0.0,4.0,6.0
SYNCID0000016036,2.0,2.0,10.0,0.0,12.0,14.0
SYNCID0000016250,2.0,4.0,22.0,0.0,12.0,8.0
SYNCID0000005676,2.0,4.0,2.0,0.0,0.0,0.0
SYNCID0000007158,2.0,0.0,12.0,0.0,2.0,16.0
SYNCID0000008099,2.0,2.0,4.0,0.0,8.0,0.0
SYNCID0000008429,2.0,2.0,12.0,0.0,10.0,18.0
SYNCID0000014245,2.0,0.0,4.0,0.0,0.0,10.0
SYNCID0000015773,2.0,6.0,4.0,0.0,14.0,2.0
SYNCID0000000094,2.0,6.0,18.0,0.0,6.0,8.0
SYNCID0000002387,2.0,0.0,6.0,0.0,0.0,0.0
SYNCID0000003474,2.0,6.0,18.0,2.0,6.0,2.0
SYNCID0000004486,2.0,0.0,10.0,0.0,10.0,2.0
SYNCID0000004915,2.0,0.0,4.0,0.0,18.0,16.0
SYNCID0000007365,2.0,12.0,8.0,0.0,8.0,14.0
SYNCID0000009564,2.0,4.0,10.0,0.0,8.0,12.0
SYNCID0000012477,2.0,8.0,10.0,0.0,10.0,4.0
SYNCID0000013282,2.0,8.0,14.0,0.0,8.0,6.0
SYNCID0000013706,2.0,8.0,12.0,0.0,26.0,2.0
SYNCID0000000513,2.0,4.0,14.0,0.0,6.0,0.0
SYNCID0000000516,2.0,4.0,18.0,0.0,6.0,2.0
SYNCID0000000592,2.0,4.0,4.0,0.0,10.0,0.0
SYNCID0000000744,2.0,0.0,14.0,0.0,2.0,12.0
SYNCID0000004841,2.0,0.0,12.0,0.0,0.0,8.0
SYNCID0000005765,2.0,0.0,8.0,0.0,8.0,6.0
SYNCID0000005869,2.0,2.0,8.0,0.0,10.0,10.0
SYNCID0000006059,2.0,2.0,8.0,0.0,12.0,2.0
SYNCID0000006090,2.0,10.0,4.0,0.0,4.0,4.0
SYNCID0000006566,2.0,6.0,8.0,0.0,18.0,12.0
SYNCID0000008498,2.0,6.0,12.0,0.0,10.0,8.0
SYNCID0000009749,2.0,6.0,4.0,0.0,8.0,2.0
SYNCID0000010639,2.0,4.0,2.0,0.0,2.0,4.0
SYNCID0000012103,2.0,6.0,12.0,0.0,6.0,2.0
SYNCID0000016031,2.0,2.0,20.0,0.0,8.0,10.0
SYNCID0000016804,2.0,2.0,6.0,0.0,14.0,2.0
SYNCID0000010914,2.0,2.0,12.0,0.0,6.0,0.0
SYNCID0000016509,2.0,2.0,6.0,0.0,8.0,0.0
SYNCID0000000089,2.0,2.0,16.0,0.0,4.0,4.0
SYNCID0000001004,2.0,0.0,10.0,0.0,0.0,6.0
SYNCID0000001345,2.0,2.0,6.0,0.0,2.0,6.0
SYNCID0000001425,2.0,6.0,8.0,0.0,0.0,10.0
SYNCID0000001571,2.0,6.0,12.0,0.0,0.0,2.0
SYNCID0000002592,2.0,0.0,12.0,0.0,8.0,8.0
SYNCID0000002966,2.0,6.0,2.0,0.0,0.0,0.0
SYNCID0000003240,2.0,6.0,16.0,0.0,12.0,2.0
SYNCID0000004995,2.0,10.0,8.0,0.0,6.0,8.0
SYNCID0000005369,2.0,8.0,2.0,0.0,6.0,0.0
SYNCID0000005696,2.0,6.0,12.0,0.0,10.0,10.0
SYNCID0000007853,2.0,4.0,12.0,0.0,14.0,2.0
SYNCID0000008142,2.0,6.0,20.0,0.0,0.0,0.0
SYNCID0000008438,2.0,2.0,2.0,0.0,0.0,6.0
SYNCID0000008495,2.0,6.0,8.0,0.0,0.0,6.0
SYNCID0000008828,2.0,4.0,6.0,0.0,20.0,2.0
SYNCID0000009335,2.0,4.0,18.0,0.0,4.0,0.0
SYNCID0000009783,2.0,6.0,10.0,0.0,12.0,8.0
SYNCID0000010339,2.0,2.0,8.0,0.0,16.0,10.0
SYNCID0000011413,2.0,0.0,4.0,0.0,6.0,12.0
SYNCID0000011816,2.0,0.0,2.0,0.0,0.0,2.0
SYNCID0000011871,2.0,8.0,14.0,0.0,14.0,8.0
SYNCID0000012036,2.0,0.0,8.0,0.0,0.0,0.0
SYNCID0000012338,2.0,6.0,14.0,0.0,10.0,0.0
SYNCID0000012738,2.0,0.0,12.0,0.0,14.0,0.0
SYNCID0000012802,2.0,2.0,14.0,0.0,16.0,2.0
